CASE_ID;EVENT_ID;ACTIVITY;START_TIMESTAMP;END_TIMESTAMP;RECURSO;AGENTE
974aea6c4a80d42b;1506;RESPOSTA COM INSATISFAÇÃO;2025-07-11 21:22:39.707;2025-07-11 21:25:20.919;;human
974aea6c4a80d42b;1507;END-DIALOGUE-SYSTEM;2025-07-11 21:25:20.919;2025-07-11 21:25:20.919;;syst
97806dcf09322775;1508;START-DIALOGUE-SYTEM;2025-07-14 15:52:18.272;2025-07-14 15:52:18.272;;syst
97806dcf09322775;1509;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-14 15:52:18.272;2025-07-14 15:52:19.272;;ai
97806dcf09322775;1510;ENTREGA DE INFORMAÇÕES;2025-07-14 15:52:19.272;2025-07-14 15:53:18.948;;human
97806dcf09322775;1511;ENCAMINHAMENTO OUTROS CANAIS;2025-07-14 15:53:18.948;2025-07-14 15:54:03.719;cartoes_credito_outros_produtos;ai
97806dcf09322775;1512;RESPOSTA COM INSATISFAÇÃO;2025-07-14 15:54:03.719;2025-07-14 15:54:51.591;;human
97806dcf09322775;1513;RESPOSTA COM DADOS;2025-07-14 15:54:51.591;2025-07-14 15:55:26.870;cartoes_credito_outros_produtos;ai
97806dcf09322775;1514;RESPOSTA COM INSATISFAÇÃO;2025-07-14 15:55:26.870;2025-07-14 15:56:19.362;;human
97806dcf09322775;1515;END-DIALOGUE-SYSTEM;2025-07-14 15:56:19.362;2025-07-14 15:56:19.362;;syst
98470d69dfe7f571;1516;START-DIALOGUE-SYTEM;2025-06-28 23:15:20.183;2025-06-28 23:15:20.183;;syst
98470d69dfe7f571;1517;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-28 23:15:20.183;2025-06-28 23:15:21.183;;ai
98470d69dfe7f571;1518;ENTREGA DE INFORMAÇÕES;2025-06-28 23:15:21.183;2025-06-28 23:29:34.952;;human
98470d69dfe7f571;1519;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-06-28 23:29:34.952;2025-06-28 23:30:18.353;cartoes_credito_outros_produtos;ai
98470d69dfe7f571;1520;RESPOSTA COM INSATISFAÇÃO;2025-06-28 23:30:18.353;2025-06-28 23:46:43.908;;human
98470d69dfe7f571;1521;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-06-28 23:46:43.908;2025-06-28 23:47:24.540;cartoes_credito_outros_produtos;ai
98470d69dfe7f571;1522;DÚVIDA SOBRE RESPOSTA;2025-06-28 23:47:24.540;2025-06-29 00:01:29.950;;human
98470d69dfe7f571;1523;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-06-29 00:01:29.950;2025-06-29 00:02:12.628;cartoes_credito_outros_produtos;ai
98470d69dfe7f571;1524;FINALIZAÇÃO COM RECLAMAÇÃO;2025-06-29 00:02:12.628;2025-06-29 00:16:23.101;;human
98470d69dfe7f571;1525;END-DIALOGUE-SYSTEM;2025-06-29 00:16:23.101;2025-06-29 00:16:23.101;;syst
989efe0884d99936;1526;START-DIALOGUE-SYTEM;2025-07-01 17:39:14.465;2025-07-01 17:39:14.465;;syst
989efe0884d99936;1527;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-01 17:39:14.465;2025-07-01 17:39:15.465;;ai
989efe0884d99936;1528;RESPOSTA COM INSATISFAÇÃO;2025-07-01 17:39:15.465;2025-07-01 17:42:43.626;;human
989efe0884d99936;1529;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-01 17:42:43.626;2025-07-01 17:43:29.407;cartoes_credito_outros_produtos;ai
989efe0884d99936;1530;RESPOSTA COM INSATISFAÇÃO;2025-07-01 17:43:29.407;2025-07-01 17:46:19.030;;human
989efe0884d99936;1531;FLUXOS DIRECIONADOS;2025-07-01 17:46:19.030;2025-07-01 17:46:50.681;cartoes_credito_outros_produtos;ai
989efe0884d99936;1532;RESPOSTA COM INSATISFAÇÃO;2025-07-01 17:46:50.681;2025-07-01 17:50:31.853;;human
989efe0884d99936;1533;ENCAMINHAMENTO OUTROS CANAIS;2025-07-01 17:50:31.853;2025-07-01 17:51:12.399;cartoes_credito_outros_produtos;ai
989efe0884d99936;1534;REJEIÇÃO DA SOLUÇÃO;2025-07-01 17:51:12.399;2025-07-01 17:54:26.693;;human
989efe0884d99936;1535;END-DIALOGUE-SYSTEM;2025-07-01 17:54:26.693;2025-07-01 17:54:26.693;;syst
98e7c581805fcac8;1536;START-DIALOGUE-SYTEM;2025-07-11 19:36:24.815;2025-07-11 19:36:24.815;;syst
98e7c581805fcac8;1537;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 19:36:24.815;2025-07-11 19:36:25.815;;ai
98e7c581805fcac8;1538;ESCLARECIMENTO DA INTENÇÃO;2025-07-11 19:36:25.815;2025-07-11 19:41:19.175;;human
98e7c581805fcac8;1539;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-11 19:41:19.175;2025-07-11 19:42:10.491;cartoes_credito_outros_produtos;ai
98e7c581805fcac8;1540;ENTREGA DE INFORMAÇÕES;2025-07-11 19:42:10.491;2025-07-11 19:46:04.569;;human
98e7c581805fcac8;1541;ENCAMINHAMENTO OUTROS CANAIS;2025-07-11 19:46:04.569;2025-07-11 19:46:46.530;cartoes_credito_outros_produtos;ai
98e7c581805fcac8;1542;SOLICITAÇÃO DIRETA DE HUMANO;2025-07-11 19:46:46.530;2025-07-11 19:51:25.116;;human
98e7c581805fcac8;1543;ENCAMINHAMENTO OUTROS CANAIS;2025-07-11 19:51:25.116;2025-07-11 19:52:22.449;cartoes_credito_outros_produtos;ai
98e7c581805fcac8;1544;RESPOSTA COM INSATISFAÇÃO;2025-07-11 19:52:22.449;2025-07-11 19:56:55.245;;human
98e7c581805fcac8;1545;RESPOSTA COM DADOS;2025-07-11 19:56:55.245;2025-07-11 19:57:42.943;cartoes_credito_outros_produtos;ai
98e7c581805fcac8;1546;AGRADECIMENTO ESPONTÂNEO;2025-07-11 19:57:42.943;2025-07-11 20:00:41.598;;human
98e7c581805fcac8;1547;END-DIALOGUE-SYSTEM;2025-07-11 20:00:41.598;2025-07-11 20:00:41.598;;syst
99abbfe59d1caee1;1548;START-DIALOGUE-SYTEM;2025-07-13 03:40:32.673;2025-07-13 03:40:32.673;;syst
99abbfe59d1caee1;1549;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-13 03:40:32.673;2025-07-13 03:40:33.673;;ai
99abbfe59d1caee1;1550;RELATO DE FRAUDE;2025-07-13 03:40:33.673;2025-07-13 03:45:39.824;;human
99abbfe59d1caee1;1551;ENCAMINHAMENTO OUTROS CANAIS;2025-07-13 03:45:39.824;2025-07-13 03:46:22.606;cartoes_credito_outros_produtos;ai
99abbfe59d1caee1;1552;BLOQUEIO DE CONTA/CARTÃO;2025-07-13 03:46:22.606;2025-07-13 03:52:08.112;;human
99abbfe59d1caee1;1553;ENCAMINHAMENTO OUTROS CANAIS;2025-07-13 03:52:08.112;2025-07-13 03:52:44.741;cartoes_credito_outros_produtos;ai
99abbfe59d1caee1;1554;RELATO DE FRAUDE;2025-07-13 03:52:44.741;2025-07-13 03:58:54.697;;human
99abbfe59d1caee1;1555;FLUXOS DIRECIONADOS;2025-07-13 03:58:54.697;2025-07-13 03:59:40.467;cartoes_credito_outros_produtos;ai
99abbfe59d1caee1;1556;RESPOSTA COM INSATISFAÇÃO;2025-07-13 03:59:40.467;2025-07-13 04:05:17.447;;human
99abbfe59d1caee1;1557;END-DIALOGUE-SYSTEM;2025-07-13 04:05:17.447;2025-07-13 04:05:17.447;;syst
9a2faa080fae8f9a;1568;START-DIALOGUE-SYTEM;2025-07-08 19:07:59.603;2025-07-08 19:07:59.603;;syst
9a2faa080fae8f9a;1569;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-08 19:07:59.603;2025-07-08 19:08:00.603;;ai
9a2faa080fae8f9a;1570;ENTREGA DE INFORMAÇÕES;2025-07-08 19:08:00.603;2025-07-08 19:22:54.462;;human
9a2faa080fae8f9a;1571;ENCAMINHAMENTO OUTROS CANAIS;2025-07-08 19:22:54.462;2025-07-08 19:23:42.283;cartoes_credito_outros_produtos;ai
9a2faa080fae8f9a;1572;RESPOSTA COM INSATISFAÇÃO;2025-07-08 19:23:42.283;2025-07-08 19:36:03.837;;human
9a2faa080fae8f9a;1573;END-DIALOGUE-SYSTEM;2025-07-08 19:36:03.837;2025-07-08 19:36:03.837;;syst
9d2a9eeb1d90d9c7;1574;START-DIALOGUE-SYTEM;2025-07-18 15:37:49.075;2025-07-18 15:37:49.075;;syst
9d2a9eeb1d90d9c7;1575;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-18 15:37:49.075;2025-07-18 15:37:50.075;;ai
9d2a9eeb1d90d9c7;1576;ESCLARECIMENTO DA INTENÇÃO;2025-07-18 15:37:50.075;2025-07-18 15:38:55.469;;human
9d2a9eeb1d90d9c7;1577;FLUXOS DIRECIONADOS;2025-07-18 15:38:55.469;2025-07-18 15:39:27.897;cartoes_credito_outros_produtos;ai
9d2a9eeb1d90d9c7;1578;AGRADECIMENTO ESPONTÂNEO;2025-07-18 15:39:27.897;2025-07-18 15:40:29.489;;human
9d2a9eeb1d90d9c7;1579;END-DIALOGUE-SYSTEM;2025-07-18 15:40:29.489;2025-07-18 15:40:29.489;;syst
9e5e4bff8f991c83;1580;START-DIALOGUE-SYTEM;2025-07-16 05:48:43.883;2025-07-16 05:48:43.883;;syst
9e5e4bff8f991c83;1581;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-16 05:48:43.883;2025-07-16 05:48:44.883;;ai
9e5e4bff8f991c83;1582;ESCLARECIMENTO DA INTENÇÃO;2025-07-16 05:48:44.883;2025-07-16 05:49:35.450;;human
9e5e4bff8f991c83;1583;ENCAMINHAMENTO OUTROS CANAIS;2025-07-16 05:49:35.450;2025-07-16 05:50:09.357;cartoes_credito_outros_produtos;ai
9e5e4bff8f991c83;1584;RESPOSTA COM INSATISFAÇÃO;2025-07-16 05:50:09.357;2025-07-16 05:51:16.490;;human
9e5e4bff8f991c83;1585;ENCAMINHAMENTO OUTROS CANAIS;2025-07-16 05:51:16.490;2025-07-16 05:51:47.285;cartoes_credito_outros_produtos;ai
9e5e4bff8f991c83;1586;RESPOSTA COM INSATISFAÇÃO;2025-07-16 05:51:47.285;2025-07-16 05:52:31.400;;human
9e5e4bff8f991c83;1587;ENCAMINHAMENTO OUTROS CANAIS;2025-07-16 05:52:31.400;2025-07-16 05:52:59.250;cartoes_credito_outros_produtos;ai
9e5e4bff8f991c83;1588;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-16 05:52:59.250;2025-07-16 05:53:39.372;;human
9e5e4bff8f991c83;1589;END-DIALOGUE-SYSTEM;2025-07-16 05:53:39.372;2025-07-16 05:53:39.372;;syst
9feaefc744862428;1590;START-DIALOGUE-SYTEM;2025-07-21 00:24:34.949;2025-07-21 00:24:34.949;;syst
9feaefc744862428;1591;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-21 00:24:34.949;2025-07-21 00:24:35.949;;ai
9feaefc744862428;1592;CONFIRMAÇÃO OU NEGAÇÃO DE ATIVIDADE;2025-07-21 00:24:35.949;2025-07-21 00:27:59.358;;human
9feaefc744862428;1593;ENCAMINHAMENTO OUTROS CANAIS;2025-07-21 00:27:59.358;2025-07-21 00:28:32.692;cartoes_credito_outros_produtos;ai
9feaefc744862428;1594;REJEIÇÃO DA SOLUÇÃO;2025-07-21 00:28:32.692;2025-07-21 00:32:12.742;;human
9feaefc744862428;1595;ENCAMINHAMENTO OUTROS CANAIS;2025-07-21 00:32:12.742;2025-07-21 00:32:50.559;cartoes_credito_outros_produtos;ai
9feaefc744862428;1596;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-21 00:32:50.559;2025-07-21 00:35:26.787;;human
9feaefc744862428;1597;END-DIALOGUE-SYSTEM;2025-07-21 00:35:26.787;2025-07-21 00:35:26.787;;syst
a1107531817aeb6a;1598;START-DIALOGUE-SYTEM;2025-07-21 00:38:39.512;2025-07-21 00:38:39.512;;syst
a1107531817aeb6a;1599;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-21 00:38:39.512;2025-07-21 00:38:40.512;;ai
a1107531817aeb6a;1600;ENTREGA DE INFORMAÇÕES;2025-07-21 00:38:40.512;2025-07-21 00:39:42.957;;human
a1107531817aeb6a;1601;ENCAMINHAMENTO OUTROS CANAIS;2025-07-21 00:39:42.957;2025-07-21 00:40:16.935;cartoes_credito_outros_produtos;ai
a1107531817aeb6a;1602;RESPOSTA COM INSATISFAÇÃO;2025-07-21 00:40:16.935;2025-07-21 00:41:07.050;;human
a1107531817aeb6a;1603;RESPOSTA COM DADOS;2025-07-21 00:41:07.050;2025-07-21 00:41:46.996;cartoes_credito_outros_produtos;ai
a1107531817aeb6a;1604;RESPOSTA COM INSATISFAÇÃO;2025-07-21 00:41:46.996;2025-07-21 00:42:25.916;;human
a1107531817aeb6a;1605;RESPOSTA COM DADOS;2025-07-21 00:42:25.916;2025-07-21 00:43:01.257;cartoes_credito_outros_produtos;ai
a1107531817aeb6a;1606;RESPOSTA COM INSATISFAÇÃO;2025-07-21 00:43:01.257;2025-07-21 00:43:49.253;;human
a1107531817aeb6a;1607;RESPOSTA COM DADOS;2025-07-21 00:43:49.253;2025-07-21 00:44:23.251;cartoes_credito_outros_produtos;ai
a1107531817aeb6a;1608;RESPOSTA COM INSATISFAÇÃO;2025-07-21 00:44:23.251;2025-07-21 00:45:10.926;;human
a1107531817aeb6a;1609;END-DIALOGUE-SYSTEM;2025-07-21 00:45:10.926;2025-07-21 00:45:10.926;;syst
a17f11cd453736d4;1610;START-DIALOGUE-SYTEM;2025-07-01 17:09:36.455;2025-07-01 17:09:36.455;;syst
a17f11cd453736d4;1611;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-01 17:09:36.455;2025-07-01 17:09:37.455;;ai
a17f11cd453736d4;1612;RESPOSTA COM INSATISFAÇÃO;2025-07-01 17:09:37.455;2025-07-01 17:20:07.689;;human
a17f11cd453736d4;1613;RESPOSTA COM DADOS;2025-07-01 17:20:07.689;2025-07-01 17:20:51.502;cartoes_credito_outros_produtos;ai
a17f11cd453736d4;1614;RESPOSTA COM INSATISFAÇÃO;2025-07-01 17:20:51.502;2025-07-01 17:30:15.103;;human
a17f11cd453736d4;1615;END-DIALOGUE-SYSTEM;2025-07-01 17:30:15.103;2025-07-01 17:30:15.103;;syst
a1be64112995e34c;1616;START-DIALOGUE-SYTEM;2025-07-18 19:03:01.335;2025-07-18 19:03:01.335;;syst
a1be64112995e34c;1617;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-18 19:03:01.335;2025-07-18 19:03:02.335;;ai
a1be64112995e34c;1618;ENTREGA DE INFORMAÇÕES;2025-07-18 19:03:02.335;2025-07-18 19:05:56.317;;human
a1be64112995e34c;1619;ENCAMINHAMENTO OUTROS CANAIS;2025-07-18 19:05:56.317;2025-07-18 19:06:40.630;cartoes_credito_outros_produtos;ai
a1be64112995e34c;1620;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-18 19:06:40.630;2025-07-18 19:09:19.478;;human
a1be64112995e34c;1621;END-DIALOGUE-SYSTEM;2025-07-18 19:09:19.478;2025-07-18 19:09:19.478;;syst
a1be77c2cbca47df;1622;START-DIALOGUE-SYTEM;2025-07-13 05:48:28.478;2025-07-13 05:48:28.478;;syst
a1be77c2cbca47df;1623;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-13 05:48:28.478;2025-07-13 05:48:29.478;;ai
a1be77c2cbca47df;1624;RESPOSTA COM INSATISFAÇÃO;2025-07-13 05:48:29.478;2025-07-13 05:57:41.221;;human
a1be77c2cbca47df;1625;ENCAMINHAMENTO OUTROS CANAIS;2025-07-13 05:57:41.221;2025-07-13 05:58:18.372;cartoes_credito_outros_produtos;ai
a1be77c2cbca47df;1626;RESPOSTA COM INSATISFAÇÃO;2025-07-13 05:58:18.372;2025-07-13 06:10:25.394;;human
a1be77c2cbca47df;1627;ENCAMINHAMENTO OUTROS CANAIS;2025-07-13 06:10:25.394;2025-07-13 06:11:10.270;cartoes_credito_outros_produtos;ai
a1be77c2cbca47df;1628;RESPOSTA COM INSATISFAÇÃO;2025-07-13 06:11:10.270;2025-07-13 06:19:59.407;;human
a1be77c2cbca47df;1629;END-DIALOGUE-SYSTEM;2025-07-13 06:19:59.407;2025-07-13 06:19:59.407;;syst
a2302d2eb9b0d55c;1630;START-DIALOGUE-SYTEM;2025-07-18 16:38:54.729;2025-07-18 16:38:54.729;;syst
a2302d2eb9b0d55c;1631;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-18 16:38:54.729;2025-07-18 16:38:55.729;;ai
a2302d2eb9b0d55c;1632;RESPOSTA COM INSATISFAÇÃO;2025-07-18 16:38:55.729;2025-07-18 16:46:22.446;;human
a2302d2eb9b0d55c;1633;ENCAMINHAMENTO OUTROS CANAIS;2025-07-18 16:46:22.446;2025-07-18 16:47:13.066;cartoes_credito_outros_produtos;ai
a2302d2eb9b0d55c;1634;RESPOSTA COM INSATISFAÇÃO;2025-07-18 16:47:13.066;2025-07-18 16:56:37.647;;human
a2302d2eb9b0d55c;1635;RESPOSTA COM DADOS;2025-07-18 16:56:37.647;2025-07-18 16:57:24.597;cartoes_credito_outros_produtos;ai
a2302d2eb9b0d55c;1636;RESPOSTA COM INSATISFAÇÃO;2025-07-18 16:57:24.597;2025-07-18 17:06:57.449;;human
a2302d2eb9b0d55c;1637;END-DIALOGUE-SYSTEM;2025-07-18 17:06:57.449;2025-07-18 17:06:57.449;;syst
a53bdd38b9aea006;1638;START-DIALOGUE-SYTEM;2025-07-09 14:50:29.589;2025-07-09 14:50:29.589;;syst
a53bdd38b9aea006;1639;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-09 14:50:29.589;2025-07-09 14:50:30.589;;ai
a53bdd38b9aea006;1640;RELATO DE FRAUDE;2025-07-09 14:50:30.589;2025-07-09 14:54:45.066;;human
a53bdd38b9aea006;1641;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-09 14:54:45.066;2025-07-09 14:55:31.435;cartoes_credito_outros_produtos;ai
a53bdd38b9aea006;1642;RESPOSTA COM INSATISFAÇÃO;2025-07-09 14:55:31.435;2025-07-09 15:00:09.162;;human
a53bdd38b9aea006;1643;ENCAMINHAMENTO OUTROS CANAIS;2025-07-09 15:00:09.162;2025-07-09 15:00:50.178;cartoes_credito_outros_produtos;ai
a53bdd38b9aea006;1644;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-09 15:00:50.178;2025-07-09 15:05:21.813;;human
a53bdd38b9aea006;1645;END-DIALOGUE-SYSTEM;2025-07-09 15:05:21.813;2025-07-09 15:05:21.813;;syst
a5770957d8cfb610;1646;START-DIALOGUE-SYTEM;2025-07-20 02:32:23.867;2025-07-20 02:32:23.867;;syst
a5770957d8cfb610;1647;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-20 02:32:23.867;2025-07-20 02:32:24.867;;ai
a5770957d8cfb610;1648;ENTREGA DE INFORMAÇÕES;2025-07-20 02:32:24.867;2025-07-20 02:42:13.066;;human
a5770957d8cfb610;1649;ENTREGA DA SOLUÇÃO;2025-07-20 02:42:13.066;2025-07-20 02:43:01.777;cartoes_credito_outros_produtos;ai
a5770957d8cfb610;1650;RESPOSTA COM INSATISFAÇÃO;2025-07-20 02:43:01.777;2025-07-20 02:50:16.810;;human
a5770957d8cfb610;1651;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-20 02:50:16.810;2025-07-20 02:51:03.856;cartoes_credito_outros_produtos;ai
a5770957d8cfb610;1652;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-20 02:51:03.856;2025-07-20 02:59:32.284;;human
a5770957d8cfb610;1653;END-DIALOGUE-SYSTEM;2025-07-20 02:59:32.284;2025-07-20 02:59:32.284;;syst
a606fb4cac5a3a91;1654;START-DIALOGUE-SYTEM;2025-07-08 16:22:45.474;2025-07-08 16:22:45.474;;syst
a606fb4cac5a3a91;1655;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-08 16:22:45.474;2025-07-08 16:22:46.474;;ai
a606fb4cac5a3a91;1656;RESPOSTA COM INSATISFAÇÃO;2025-07-08 16:22:46.474;2025-07-08 16:32:57.718;;human
a606fb4cac5a3a91;1657;ENCAMINHAMENTO OUTROS CANAIS;2025-07-08 16:32:57.718;2025-07-08 16:33:36.140;cartoes_credito_outros_produtos;ai
a606fb4cac5a3a91;1658;ESCLARECIMENTO DA INTENÇÃO;2025-07-08 16:33:36.140;2025-07-08 16:43:17.158;;human
a606fb4cac5a3a91;1659;ENTREGA DA SOLUÇÃO;2025-07-08 16:43:17.158;2025-07-08 16:43:54.771;cartoes_credito_outros_produtos;ai
a606fb4cac5a3a91;1660;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-07-08 16:43:54.771;2025-07-08 16:52:25.450;;human
a606fb4cac5a3a91;1661;RESPOSTA COM DADOS;2025-07-08 16:52:25.450;2025-07-08 16:53:11.062;cartoes_credito_outros_produtos;ai
a606fb4cac5a3a91;1662;RESPOSTA COM INSATISFAÇÃO;2025-07-08 16:53:11.062;2025-07-08 17:02:34.325;;human
a606fb4cac5a3a91;1663;END-DIALOGUE-SYSTEM;2025-07-08 17:02:34.325;2025-07-08 17:02:34.325;;syst
a6e64816bc03940a;1664;START-DIALOGUE-SYTEM;2025-06-26 16:00:04.922;2025-06-26 16:00:04.922;;syst
a6e64816bc03940a;1665;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-26 16:00:04.922;2025-06-26 16:00:05.922;;ai
a6e64816bc03940a;1666;ESCLARECIMENTO DA INTENÇÃO;2025-06-26 16:00:05.922;2025-06-26 16:02:11.543;;human
a6e64816bc03940a;1667;RESPOSTA COM DADOS;2025-06-26 16:02:11.543;2025-06-26 16:02:49.689;cartoes_credito_outros_produtos;ai
a6e64816bc03940a;1668;RESPOSTA COM INSATISFAÇÃO;2025-06-26 16:02:49.689;2025-06-26 16:07:03.764;;human
a6e64816bc03940a;1669;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-06-26 16:07:03.764;2025-06-26 16:07:28.939;cartoes_credito_outros_produtos;ai
a6e64816bc03940a;1670;RESPOSTA COM INSATISFAÇÃO;2025-06-26 16:07:28.939;2025-06-26 16:10:35.391;;human
a6e64816bc03940a;1671;ENCAMINHAMENTO OUTROS CANAIS;2025-06-26 16:10:35.391;2025-06-26 16:11:08.221;cartoes_credito_outros_produtos;ai
a6e64816bc03940a;1672;FINALIZAÇÃO COM RECLAMAÇÃO;2025-06-26 16:11:08.221;2025-06-26 16:13:50.209;;human
a6e64816bc03940a;1673;END-DIALOGUE-SYSTEM;2025-06-26 16:13:50.209;2025-06-26 16:13:50.209;;syst
a71dcbedca6a5826;1674;START-DIALOGUE-SYTEM;2025-07-03 10:22:26.479;2025-07-03 10:22:26.479;;syst
a71dcbedca6a5826;1675;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-03 10:22:26.479;2025-07-03 10:22:27.479;;ai
a71dcbedca6a5826;1676;ESCLARECIMENTO DA INTENÇÃO;2025-07-03 10:22:27.479;2025-07-03 10:25:29.262;;human
a71dcbedca6a5826;1677;ENTREGA DA SOLUÇÃO;2025-07-03 10:25:29.262;2025-07-03 10:26:15.254;cartoes_credito_outros_produtos;ai
a71dcbedca6a5826;1678;DÚVIDA SOBRE RESPOSTA;2025-07-03 10:26:15.254;2025-07-03 10:29:09.570;;human
a71dcbedca6a5826;1679;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-03 10:29:09.570;2025-07-03 10:30:10.405;cartoes_credito_outros_produtos;ai
a71dcbedca6a5826;1680;RESPOSTA COM INSATISFAÇÃO;2025-07-03 10:30:10.405;2025-07-03 10:32:20.371;;human
a71dcbedca6a5826;1681;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-03 10:32:20.371;2025-07-03 10:33:11.538;cartoes_credito_outros_produtos;ai
a71dcbedca6a5826;1682;DÚVIDA SOBRE RESPOSTA;2025-07-03 10:33:11.538;2025-07-03 10:36:12.862;;human
a71dcbedca6a5826;1683;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-03 10:36:12.862;2025-07-03 10:37:11.364;cartoes_credito_outros_produtos;ai
a71dcbedca6a5826;1684;CONFIRMAÇÃO DO USUÁRIO;2025-07-03 10:37:11.364;2025-07-03 10:39:58.622;;human
a71dcbedca6a5826;1685;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-03 10:39:58.622;2025-07-03 10:41:04.708;cartoes_credito_outros_produtos;ai
a71dcbedca6a5826;1686;AGRADECIMENTO ESPONTÂNEO;2025-07-03 10:41:04.708;2025-07-03 10:42:54.147;;human
a71dcbedca6a5826;1687;END-DIALOGUE-SYSTEM;2025-07-03 10:42:54.147;2025-07-03 10:42:54.147;;syst
a720866ed1c5b895;1688;START-DIALOGUE-SYTEM;2025-07-08 02:03:55.517;2025-07-08 02:03:55.517;;syst
a720866ed1c5b895;1689;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-08 02:03:55.517;2025-07-08 02:03:56.517;;ai
a720866ed1c5b895;1690;RESPOSTA COM INSATISFAÇÃO;2025-07-08 02:03:56.517;2025-07-08 02:07:09.887;;human
a720866ed1c5b895;1691;DETECÇÃO DA INTENÇÃO;2025-07-08 02:07:09.887;2025-07-08 02:07:48.134;cartoes_credito_outros_produtos;ai
a720866ed1c5b895;1692;SOLICITAÇÃO DE CANCELAMENTO;2025-07-08 02:07:48.134;2025-07-08 02:10:52.045;;human
a720866ed1c5b895;1693;ENCAMINHAMENTO OUTROS CANAIS;2025-07-08 02:10:52.045;2025-07-08 02:11:27.069;cartoes_credito_outros_produtos;ai
a720866ed1c5b895;1694;RESPOSTA COM INSATISFAÇÃO;2025-07-08 02:11:27.069;2025-07-08 02:15:45.214;;human
a720866ed1c5b895;1695;DETECÇÃO DA INTENÇÃO;2025-07-08 02:15:45.214;2025-07-08 02:16:48.527;cartoes_credito_outros_produtos;ai
a720866ed1c5b895;1696;RESPOSTA COM INSATISFAÇÃO;2025-07-08 02:16:48.527;2025-07-08 02:20:16.718;;human
a720866ed1c5b895;1697;ENCAMINHAMENTO OUTROS CANAIS;2025-07-08 02:20:16.718;2025-07-08 02:21:26.918;cartoes_credito_outros_produtos;ai
a720866ed1c5b895;1698;AGRADECIMENTO ESPONTÂNEO;2025-07-08 02:21:26.918;2025-07-08 02:24:10.606;;human
a720866ed1c5b895;1699;END-DIALOGUE-SYSTEM;2025-07-08 02:24:10.606;2025-07-08 02:24:10.606;;syst
a7cef9da98aa8265;1700;START-DIALOGUE-SYTEM;2025-07-14 00:35:33.592;2025-07-14 00:35:33.592;;syst
a7cef9da98aa8265;1701;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-14 00:35:33.592;2025-07-14 00:35:34.592;;ai
a7cef9da98aa8265;1702;RESPOSTA COM INSATISFAÇÃO;2025-07-14 00:35:34.592;2025-07-14 00:44:13.940;;human
a7cef9da98aa8265;1703;ENTREGA DA SOLUÇÃO;2025-07-14 00:44:13.940;2025-07-14 00:44:46.392;cartoes_credito_outros_produtos;ai
a7cef9da98aa8265;1704;RESPOSTA COM INSATISFAÇÃO;2025-07-14 00:44:46.392;2025-07-14 00:54:08.702;;human
a7cef9da98aa8265;1705;ENCAMINHAMENTO OUTROS CANAIS;2025-07-14 00:54:08.702;2025-07-14 00:54:47.842;cartoes_credito_outros_produtos;ai
a7cef9da98aa8265;1706;RESPOSTA COM INSATISFAÇÃO;2025-07-14 00:54:47.842;2025-07-14 01:06:03.337;;human
