CASE_ID;EVENT_ID;ACTIVITY;START_TIMESTAMP;END_TIMESTAMP;RECURSO;AGENTE;duration_seconds
7b2530e20688af80;1294;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-07-17 11:06:14.805576;2025-07-17 11:14:59.923153;;human;525.117577
7b2530e20688af80;1295;ENTREGA DA SOLUÇÃO;2025-07-17 11:14:59.923153;2025-07-17 11:15:45.721538;cartoes_credito_outros_produtos;ai;45.798385
7b2530e20688af80;1296;DÚVIDA SOBRE RESPOSTA;2025-07-17 11:15:45.721538;2025-07-17 11:25:24.040124;;human;578.318586
7b2530e20688af80;1297;RESPOSTA COM DADOS;2025-07-17 11:25:24.040124;2025-07-17 11:26:11.056252;cartoes_credito_outros_produtos;ai;47.016128
7b2530e20688af80;1298;AGRADECIMENTO ESPONTÂNEO;2025-07-17 11:26:11.056252;2025-07-17 11:32:55.929642;;human;404.87339
7b2530e20688af80;1299;END-DIALOGUE-SYSTEM;2025-07-17 11:32:55.929642;2025-07-17 11:32:55.929642;;syst;0.0
7d746258495dad48;1300;START-DIALOGUE-SYTEM;2025-07-14 20:38:16.471998;2025-07-14 20:38:16.471998;;syst;0.0
7d746258495dad48;1301;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-14 20:38:16.471998;2025-07-14 20:38:17.471998;;ai;1.0
7d746258495dad48;1302;EXPANSÃO DA INTENÇÃO;2025-07-14 20:38:17.471998;2025-07-14 20:46:46.425997;;human;508.953999
7d746258495dad48;1303;ESCLARECIMENTO PROATIVO;2025-07-14 20:46:46.425997;2025-07-14 20:47:27.748979;cartoes_credito_outros_produtos;ai;41.322982
7d746258495dad48;1304;DÚVIDA SOBRE RESPOSTA;2025-07-14 20:47:27.748979;2025-07-14 20:57:27.133720;;human;599.384741
7d746258495dad48;1305;ESCLARECIMENTO PROATIVO;2025-07-14 20:57:27.133720;2025-07-14 20:58:10.366923;cartoes_credito_outros_produtos;ai;43.233203
7d746258495dad48;1306;AGRADECIMENTO ESPONTÂNEO;2025-07-14 20:58:10.366923;2025-07-14 21:05:30.148865;;human;439.781942
7d746258495dad48;1307;END-DIALOGUE-SYSTEM;2025-07-14 21:05:30.148865;2025-07-14 21:05:30.148865;;syst;0.0
7ec77c3dca76ec18;1308;START-DIALOGUE-SYTEM;2025-07-11 10:25:23.855148;2025-07-11 10:25:23.855148;;syst;0.0
7ec77c3dca76ec18;1309;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 10:25:23.855148;2025-07-11 10:25:24.855148;;ai;1.0
7ec77c3dca76ec18;1310;REJEIÇÃO DA SOLUÇÃO;2025-07-11 10:25:24.855148;2025-07-11 10:39:28.516813;;human;843.661665
7ec77c3dca76ec18;1311;ESCLARECIMENTO PROATIVO;2025-07-11 10:39:28.516813;2025-07-11 10:40:17.920632;cartoes_credito_outros_produtos;ai;49.403819
7ec77c3dca76ec18;1312;REJEIÇÃO DA SOLUÇÃO;2025-07-11 10:40:17.920632;2025-07-11 10:54:55.415985;;human;877.495353
7ec77c3dca76ec18;1313;ERRO DE EXECUÇÃO DE PROCESSO;2025-07-11 10:54:55.415985;2025-07-11 10:55:48.159292;cartoes_credito_outros_produtos;ai;52.743307
7ec77c3dca76ec18;1314;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-11 10:55:48.159292;2025-07-11 11:09:57.498882;;human;849.33959
7ec77c3dca76ec18;1315;END-DIALOGUE-SYSTEM;2025-07-11 11:09:57.498882;2025-07-11 11:09:57.498882;;syst;0.0
813c692674c4dabb;1316;START-DIALOGUE-SYTEM;2025-07-11 10:50:39.017960;2025-07-11 10:50:39.017960;;syst;0.0
813c692674c4dabb;1317;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 10:50:39.017960;2025-07-11 10:50:40.017960;;ai;1.0
813c692674c4dabb;1318;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-11 10:50:40.017960;2025-07-11 10:53:57.388016;;human;197.370056
813c692674c4dabb;1319;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-11 10:53:57.388016;2025-07-11 10:54:34.501162;cartoes_credito_outros_produtos, fidelidade_varejo;ai;37.113146
813c692674c4dabb;1320;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-11 10:54:34.501162;2025-07-11 10:55:55.317632;;human;80.81647
813c692674c4dabb;1321;END-DIALOGUE-SYSTEM;2025-07-11 10:55:55.317632;2025-07-11 10:55:55.317632;;syst;0.0
8337243e96649292;1322;START-DIALOGUE-SYTEM;2025-07-23 15:17:53.743732;2025-07-23 15:17:53.743732;;syst;0.0
8337243e96649292;1323;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-23 15:17:53.743732;2025-07-23 15:17:54.743732;;ai;1.0
8337243e96649292;1324;ESCLARECIMENTO DA INTENÇÃO;2025-07-23 15:17:54.743732;2025-07-23 15:19:41.172938;;human;106.429206
8337243e96649292;1325;RESPOSTA COM DADOS;2025-07-23 15:19:41.172938;2025-07-23 15:20:13.638022;cartoes_credito_outros_produtos;ai;32.465084
8337243e96649292;1326;EXPANSÃO DA INTENÇÃO;2025-07-23 15:20:13.638022;2025-07-23 15:22:37.736342;;human;144.09832
8337243e96649292;1327;ENTREGA DA SOLUÇÃO;2025-07-23 15:22:37.736342;2025-07-23 15:23:15.486099;cartoes_credito_outros_produtos;ai;37.749757
8337243e96649292;1328;AGRADECIMENTO ESPONTÂNEO;2025-07-23 15:23:15.486099;2025-07-23 15:24:54.381727;;human;98.895628
8337243e96649292;1329;END-DIALOGUE-SYSTEM;2025-07-23 15:24:54.381727;2025-07-23 15:24:54.381727;;syst;0.0
83aa91896f2c0282;1330;START-DIALOGUE-SYTEM;2025-07-01 04:19:54.040074;2025-07-01 04:19:54.040074;;syst;0.0
83aa91896f2c0282;1331;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-01 04:19:54.040074;2025-07-01 04:19:55.040074;;ai;1.0
83aa91896f2c0282;1332;SOLICITAÇÃO DE CANCELAMENTO;2025-07-01 04:19:55.040074;2025-07-01 04:24:31.244604;;human;276.20453
83aa91896f2c0282;1333;ENTREGA DA SOLUÇÃO;2025-07-01 04:24:31.244604;2025-07-01 04:25:14.228527;cartoes_credito_outros_produtos;ai;42.983923
83aa91896f2c0282;1334;SOLICITAÇÃO DE CANCELAMENTO;2025-07-01 04:25:14.228527;2025-07-01 04:29:54.415927;;human;280.1874
83aa91896f2c0282;1335;ENTREGA DA SOLUÇÃO;2025-07-01 04:29:54.415927;2025-07-01 04:30:32.899076;cartoes_credito_outros_produtos;ai;38.483149
83aa91896f2c0282;1336;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-01 04:30:32.899076;2025-07-01 04:34:48.942152;;human;256.043076
83aa91896f2c0282;1337;END-DIALOGUE-SYSTEM;2025-07-01 04:34:48.942152;2025-07-01 04:34:48.942152;;syst;0.0
83f888e7e79e277e;1338;START-DIALOGUE-SYTEM;2025-07-22 16:37:48.168229;2025-07-22 16:37:48.168229;;syst;0.0
83f888e7e79e277e;1339;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-22 16:37:48.168229;2025-07-22 16:37:49.168229;;ai;1.0
83f888e7e79e277e;1340;EXPANSÃO DA INTENÇÃO;2025-07-22 16:37:49.168229;2025-07-22 16:39:16.010651;;human;86.842422
83f888e7e79e277e;1341;ESCLARECIMENTO PROATIVO;2025-07-22 16:39:16.010651;2025-07-22 16:40:02.132396;cartoes_credito_outros_produtos;ai;46.121745
83f888e7e79e277e;1342;RESPOSTA COM INSATISFAÇÃO;2025-07-22 16:40:02.132396;2025-07-22 16:41:31.402441;;human;89.270045
83f888e7e79e277e;1343;ESCLARECIMENTO PROATIVO;2025-07-22 16:41:31.402441;2025-07-22 16:42:05.253304;cartoes_credito_outros_produtos;ai;33.850863
83f888e7e79e277e;1344;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-22 16:42:05.253304;2025-07-22 16:43:27.285948;;human;82.032644
83f888e7e79e277e;1345;END-DIALOGUE-SYSTEM;2025-07-22 16:43:27.285948;2025-07-22 16:43:27.285948;;syst;0.0
8583259cd6f27cbe;1346;START-DIALOGUE-SYTEM;2025-07-11 14:42:10.432918;2025-07-11 14:42:10.432918;;syst;0.0
8583259cd6f27cbe;1347;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 14:42:10.432918;2025-07-11 14:42:11.432918;;ai;1.0
8583259cd6f27cbe;1348;DETECÇÃO DE ESTRESSE;2025-07-11 14:42:11.432918;2025-07-11 14:53:53.608913;;human;702.175995
8583259cd6f27cbe;1349;ENTREGA DA SOLUÇÃO;2025-07-11 14:53:53.608913;2025-07-11 14:54:41.933683;cartoes_credito_outros_produtos;ai;48.32477
8583259cd6f27cbe;1350;REJEIÇÃO DA SOLUÇÃO;2025-07-11 14:54:41.933683;2025-07-11 15:07:04.241809;;human;742.308126
8583259cd6f27cbe;1351;ENTREGA DA SOLUÇÃO;2025-07-11 15:07:04.241809;2025-07-11 15:07:49.484686;cartoes_credito_outros_produtos;ai;45.242877
8583259cd6f27cbe;1352;DETECÇÃO DE ESTRESSE;2025-07-11 15:07:49.484686;2025-07-11 15:19:24.311469;;human;694.826783
8583259cd6f27cbe;1353;ENTREGA DA SOLUÇÃO;2025-07-11 15:19:24.311469;2025-07-11 15:20:18.708430;cartoes_credito_outros_produtos;ai;54.396961
8583259cd6f27cbe;1354;AGRADECIMENTO ESPONTÂNEO;2025-07-11 15:20:18.708430;2025-07-11 15:30:30.870925;;human;612.162495
8583259cd6f27cbe;1355;END-DIALOGUE-SYSTEM;2025-07-11 15:30:30.870925;2025-07-11 15:30:30.870925;;syst;0.0
8703e61e17debab6;1356;START-DIALOGUE-SYTEM;2025-07-10 19:36:53.356838;2025-07-10 19:36:53.356838;;syst;0.0
8703e61e17debab6;1357;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-10 19:36:53.356838;2025-07-10 19:36:54.356838;;ai;1.0
8703e61e17debab6;1358;SOLICITAÇÃO DE CANCELAMENTO;2025-07-10 19:36:54.356838;2025-07-10 19:41:05.666627;;human;251.309789
8703e61e17debab6;1359;ENTREGA DA SOLUÇÃO;2025-07-10 19:41:05.666627;2025-07-10 19:41:56.321352;cartoes_credito_outros_produtos;ai;50.654725
8703e61e17debab6;1360;REJEIÇÃO DA SOLUÇÃO;2025-07-10 19:41:56.321352;2025-07-10 19:46:29.302625;;human;272.981273
8703e61e17debab6;1361;ENTREGA DA SOLUÇÃO;2025-07-10 19:46:29.302625;2025-07-10 19:47:06.934018;cartoes_credito_outros_produtos;ai;37.631393
8703e61e17debab6;1362;SOLICITAÇÃO DIRETA DE HUMANO;2025-07-10 19:47:06.934018;2025-07-10 19:51:14.128479;;human;247.194461
8703e61e17debab6;1363;END-DIALOGUE-SYSTEM;2025-07-10 19:51:14.128479;2025-07-10 19:51:14.128479;;syst;0.0
87e0cc36a267b869;1364;START-DIALOGUE-SYTEM;2025-07-21 02:24:24.716328;2025-07-21 02:24:24.716328;;syst;0.0
87e0cc36a267b869;1365;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-21 02:24:24.716328;2025-07-21 02:24:25.716328;;ai;1.0
87e0cc36a267b869;1366;ESCLARECIMENTO DA INTENÇÃO;2025-07-21 02:24:25.716328;2025-07-21 02:33:18.536476;;human;532.820148
87e0cc36a267b869;1367;ESCLARECIMENTO PROATIVO;2025-07-21 02:33:18.536476;2025-07-21 02:33:53.133348;cartoes_credito_outros_produtos;ai;34.596872
87e0cc36a267b869;1368;AGRADECIMENTO ESPONTÂNEO;2025-07-21 02:33:53.133348;2025-07-21 02:44:57.092947;;human;663.959599
87e0cc36a267b869;1369;ENTREGA DA SOLUÇÃO;2025-07-21 02:44:57.092947;2025-07-21 02:45:28.627050;cartoes_credito_outros_produtos;ai;31.534103
87e0cc36a267b869;1370;DÚVIDA SOBRE RESPOSTA;2025-07-21 02:45:28.627050;2025-07-21 02:57:24.860405;;human;716.233355
87e0cc36a267b869;1371;RESPOSTA COM DADOS;2025-07-21 02:57:24.860405;2025-07-21 02:58:00.175656;cartoes_credito_outros_produtos;ai;35.315251
87e0cc36a267b869;1372;AGRADECIMENTO ESPONTÂNEO;2025-07-21 02:58:00.175656;2025-07-21 03:08:41.876102;;human;641.700446
87e0cc36a267b869;1373;END-DIALOGUE-SYSTEM;2025-07-21 03:08:41.876102;2025-07-21 03:08:41.876102;;syst;0.0
886957cad2baf86d;1374;START-DIALOGUE-SYTEM;2025-07-11 09:07:55.236176;2025-07-11 09:07:55.236176;;syst;0.0
886957cad2baf86d;1375;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 09:07:55.236176;2025-07-11 09:07:56.236176;;ai;1.0
886957cad2baf86d;1376;EXPANSÃO DA INTENÇÃO;2025-07-11 09:07:56.236176;2025-07-11 09:08:39.570892;;human;43.334716
886957cad2baf86d;1377;RESPOSTA COM DADOS;2025-07-11 09:08:39.570892;2025-07-11 09:09:12.418317;cartoes_credito_outros_produtos;ai;32.847425
886957cad2baf86d;1378;EXPANSÃO DA INTENÇÃO;2025-07-11 09:09:12.418317;2025-07-11 09:10:26.548788;;human;74.130471
886957cad2baf86d;1379;RESPOSTA COM DADOS;2025-07-11 09:10:26.548788;2025-07-11 09:10:54.959022;cartoes_credito_outros_produtos;ai;28.410234
886957cad2baf86d;1380;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-11 09:10:54.959022;2025-07-11 09:11:49.362750;;human;54.403728
886957cad2baf86d;1381;ENCAMINHAMENTO INTERNO;2025-07-11 09:11:49.362750;2025-07-11 09:12:20.159178;cartoes_credito_outros_produtos;ai;30.796428
886957cad2baf86d;1382;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-11 09:12:20.159178;2025-07-11 09:13:08.606777;;human;48.447599
886957cad2baf86d;1383;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-11 09:13:08.606777;2025-07-11 09:13:43.780150;cartoes_credito_outros_produtos;ai;35.173373
886957cad2baf86d;1384;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-11 09:13:43.780150;2025-07-11 09:14:23.111914;;human;39.331764
886957cad2baf86d;1385;END-DIALOGUE-SYSTEM;2025-07-11 09:14:23.111914;2025-07-11 09:14:23.111914;;syst;0.0
8944ca8db46751fa;1386;START-DIALOGUE-SYTEM;2025-07-20 17:27:38.467104;2025-07-20 17:27:38.467104;;syst;0.0
8944ca8db46751fa;1387;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-20 17:27:38.467104;2025-07-20 17:27:39.467104;;ai;1.0
8944ca8db46751fa;1388;SOLICITAÇÃO DE CANCELAMENTO;2025-07-20 17:27:39.467104;2025-07-20 17:30:37.016879;;human;177.549775
8944ca8db46751fa;1389;ENTREGA DA SOLUÇÃO;2025-07-20 17:30:37.016879;2025-07-20 17:31:16.297095;cartoes_credito_outros_produtos;ai;39.280216
8944ca8db46751fa;1390;SOLICITAÇÃO DE CANCELAMENTO;2025-07-20 17:31:16.297095;2025-07-20 17:34:24.153668;;human;187.856573
8944ca8db46751fa;1391;ENTREGA DA SOLUÇÃO;2025-07-20 17:34:24.153668;2025-07-20 17:35:01.567996;cartoes_credito_outros_produtos;ai;37.414328
8944ca8db46751fa;1392;SOLICITAÇÃO DIRETA DE HUMANO;2025-07-20 17:35:01.567996;2025-07-20 17:38:33.818702;;human;212.250706
8944ca8db46751fa;1393;RESPOSTA COM DADOS;2025-07-20 17:38:33.818702;2025-07-20 17:39:12.875600;cartoes_credito_outros_produtos;ai;39.056898
8944ca8db46751fa;1394;FEEDBACK DO USUÁRIO;2025-07-20 17:39:12.875600;2025-07-20 17:41:50.129784;;human;157.254184
8944ca8db46751fa;1395;END-DIALOGUE-SYSTEM;2025-07-20 17:41:50.129784;2025-07-20 17:41:50.129784;;syst;0.0
8a850d92a9366bbf;1396;START-DIALOGUE-SYTEM;2025-07-23 11:17:37.412129;2025-07-23 11:17:37.412129;;syst;0.0
8a850d92a9366bbf;1397;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-23 11:17:37.412129;2025-07-23 11:17:38.412129;;ai;1.0
8a850d92a9366bbf;1398;EXPANSÃO DA INTENÇÃO;2025-07-23 11:17:38.412129;2025-07-23 11:26:03.602236;;human;505.190107
8a850d92a9366bbf;1399;RESPOSTA COM DADOS;2025-07-23 11:26:03.602236;2025-07-23 11:26:45.492320;cartoes_credito_outros_produtos;ai;41.890084
8a850d92a9366bbf;1400;SOLICITAÇÃO DIRETA DE HUMANO;2025-07-23 11:26:45.492320;2025-07-23 11:38:07.132587;;human;681.640267
8a850d92a9366bbf;1401;END-DIALOGUE-SYSTEM;2025-07-23 11:38:07.132587;2025-07-23 11:38:07.132587;;syst;0.0
8bdb508a13d8b356;1402;START-DIALOGUE-SYTEM;2025-07-03 10:34:14.470399;2025-07-03 10:34:14.470399;;syst;0.0
8bdb508a13d8b356;1403;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-03 10:34:14.470399;2025-07-03 10:34:15.470399;;ai;1.0
8bdb508a13d8b356;1404;RELATO DE FRAUDE;2025-07-03 10:34:15.470399;2025-07-03 10:35:39.004686;;human;83.534287
8bdb508a13d8b356;1405;ESCLARECIMENTO PROATIVO;2025-07-03 10:35:39.004686;2025-07-03 10:36:23.934486;cartoes_credito_outros_produtos;ai;44.9298
8bdb508a13d8b356;1406;URGÊNCIA COM LINGUAGEM AGRESSIVA;2025-07-03 10:36:23.934486;2025-07-03 10:37:40.138278;;human;76.203792
8bdb508a13d8b356;1407;RESPOSTA COM DADOS;2025-07-03 10:37:40.138278;2025-07-03 10:38:12.080368;cartoes_credito_outros_produtos;ai;31.94209
8bdb508a13d8b356;1408;URGÊNCIA COM LINGUAGEM AGRESSIVA;2025-07-03 10:38:12.080368;2025-07-03 10:39:18.305141;;human;66.224773
8bdb508a13d8b356;1409;RESPOSTA COM DADOS;2025-07-03 10:39:18.305141;2025-07-03 10:39:52.900347;cartoes_credito_outros_produtos;ai;34.595206
8bdb508a13d8b356;1410;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-03 10:39:52.900347;2025-07-03 10:40:25.650344;;human;32.749997
8bdb508a13d8b356;1411;END-DIALOGUE-SYSTEM;2025-07-03 10:40:25.650344;2025-07-03 10:40:25.650344;;syst;0.0
8c82b57057e13e6e;1412;START-DIALOGUE-SYTEM;2025-07-17 12:21:10.878246;2025-07-17 12:21:10.878246;;syst;0.0
8c82b57057e13e6e;1413;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-17 12:21:10.878246;2025-07-17 12:21:11.878246;;ai;1.0
8c82b57057e13e6e;1414;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-17 12:21:11.878246;2025-07-17 12:23:17.839031;;human;125.960785
8c82b57057e13e6e;1415;RESPOSTA GENÉRICA E EVASIVA;2025-07-17 12:23:17.839031;2025-07-17 12:23:57.884798;cartoes_credito_outros_produtos;ai;40.045767
8c82b57057e13e6e;1416;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-17 12:23:57.884798;2025-07-17 12:26:32.560467;;human;154.675669
8c82b57057e13e6e;1417;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-17 12:26:32.560467;2025-07-17 12:27:12.553328;cartoes_credito_outros_produtos;ai;39.992861
8c82b57057e13e6e;1418;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-17 12:27:12.553328;2025-07-17 12:29:33.118672;;human;140.565344
8c82b57057e13e6e;1419;END-DIALOGUE-SYSTEM;2025-07-17 12:29:33.118672;2025-07-17 12:29:33.118672;;syst;0.0
8d0e35c60827bce4;1420;START-DIALOGUE-SYTEM;2025-07-10 13:46:06.956295;2025-07-10 13:46:06.956295;;syst;0.0
8d0e35c60827bce4;1421;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-10 13:46:06.956295;2025-07-10 13:46:07.956295;;ai;1.0
8d0e35c60827bce4;1422;ESCLARECIMENTO DA INTENÇÃO;2025-07-10 13:46:07.956295;2025-07-10 13:46:31.880240;;human;23.923945
8d0e35c60827bce4;1423;ENTREGA DA SOLUÇÃO;2025-07-10 13:46:31.880240;2025-07-10 13:46:57.126094;cartoes_credito_outros_produtos;ai;25.245854
8d0e35c60827bce4;1424;AGRADECIMENTO ESPONTÂNEO;2025-07-10 13:46:57.126094;2025-07-10 13:47:23.225963;;human;26.099869
8d0e35c60827bce4;1425;END-DIALOGUE-SYSTEM;2025-07-10 13:47:23.225963;2025-07-10 13:47:23.225963;;syst;0.0
8ee2891dacf1889f;1426;START-DIALOGUE-SYTEM;2025-06-30 11:31:22.248817;2025-06-30 11:31:22.248817;;syst;0.0
8ee2891dacf1889f;1427;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-30 11:31:22.248817;2025-06-30 11:31:23.248817;;ai;1.0
8ee2891dacf1889f;1428;FINALIZAÇÃO COM RECLAMAÇÃO;2025-06-30 11:31:23.248817;2025-06-30 11:32:49.028561;;human;85.779744
8ee2891dacf1889f;1429;ESCLARECIMENTO PROATIVO;2025-06-30 11:32:49.028561;2025-06-30 11:33:35.927925;cartoes_credito_outros_produtos, fidelidade_varejo;ai;46.899364
8ee2891dacf1889f;1430;FINALIZAÇÃO COM RECLAMAÇÃO;2025-06-30 11:33:35.927925;2025-06-30 11:35:35.740467;;human;119.812542
8ee2891dacf1889f;1431;END-DIALOGUE-SYSTEM;2025-06-30 11:35:35.740467;2025-06-30 11:35:35.740467;;syst;0.0
8fc9f226db2e4cbe;1432;START-DIALOGUE-SYTEM;2025-06-29 00:33:42.602145;2025-06-29 00:33:42.602145;;syst;0.0
8fc9f226db2e4cbe;1433;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-29 00:33:42.602145;2025-06-29 00:33:43.602145;;ai;1.0
8fc9f226db2e4cbe;1434;ESCLARECIMENTO DA INTENÇÃO;2025-06-29 00:33:43.602145;2025-06-29 00:37:23.584065;;human;219.98192
8fc9f226db2e4cbe;1435;ESCLARECIMENTO PROATIVO;2025-06-29 00:37:23.584065;2025-06-29 00:38:06.392851;cartoes_credito_outros_produtos, fidelidade_aereos;ai;42.808786
8fc9f226db2e4cbe;1436;REJEIÇÃO DA SOLUÇÃO;2025-06-29 00:38:06.392851;2025-06-29 00:42:32.962117;;human;266.569266
8fc9f226db2e4cbe;1437;ENTREGA DA SOLUÇÃO;2025-06-29 00:42:32.962117;2025-06-29 00:43:18.508707;cartoes_credito_outros_produtos, fidelidade_aereos, fidelidade_varejo;ai;45.54659
8fc9f226db2e4cbe;1438;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-06-29 00:43:18.508707;2025-06-29 00:47:25.349106;;human;246.840399
8fc9f226db2e4cbe;1439;END-DIALOGUE-SYSTEM;2025-06-29 00:47:25.349106;2025-06-29 00:47:25.349106;;syst;0.0
903222c84bf8ba45;1440;START-DIALOGUE-SYTEM;2025-07-10 14:00:22.160210;2025-07-10 14:00:22.160210;;syst;0.0
903222c84bf8ba45;1441;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-10 14:00:22.160210;2025-07-10 14:00:23.160210;;ai;1.0
903222c84bf8ba45;1442;ESCLARECIMENTO DA INTENÇÃO;2025-07-10 14:00:23.160210;2025-07-10 14:02:05.217949;;human;102.057739
903222c84bf8ba45;1443;ESCLARECIMENTO PROATIVO;2025-07-10 14:02:05.217949;2025-07-10 14:02:41.790705;cartoes_credito_outros_produtos;ai;36.572756
903222c84bf8ba45;1444;DÚVIDA SOBRE RESPOSTA;2025-07-10 14:02:41.790705;2025-07-10 14:05:03.179468;;human;141.388763
903222c84bf8ba45;1445;ESCLARECIMENTO PROATIVO;2025-07-10 14:05:03.179468;2025-07-10 14:05:37.151651;cartoes_credito_outros_produtos;ai;33.972183
903222c84bf8ba45;1446;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-07-10 14:05:37.151651;2025-07-10 14:07:54.482052;;human;137.330401
903222c84bf8ba45;1447;ENTREGA DA SOLUÇÃO;2025-07-10 14:07:54.482052;2025-07-10 14:08:34.074448;cartoes_credito_outros_produtos;ai;39.592396
903222c84bf8ba45;1448;AGRADECIMENTO ESPONTÂNEO;2025-07-10 14:08:34.074448;2025-07-10 14:09:38.276597;;human;64.202149
903222c84bf8ba45;1449;END-DIALOGUE-SYSTEM;2025-07-10 14:09:38.276597;2025-07-10 14:09:38.276597;;syst;0.0
91955526586a052e;1450;START-DIALOGUE-SYTEM;2025-06-29 03:09:23.062951;2025-06-29 03:09:23.062951;;syst;0.0
91955526586a052e;1451;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-29 03:09:23.062951;2025-06-29 03:09:24.062951;;ai;1.0
91955526586a052e;1452;EXPANSÃO DA INTENÇÃO;2025-06-29 03:09:24.062951;2025-06-29 03:14:39.461938;;human;315.398987
91955526586a052e;1453;ESCLARECIMENTO PROATIVO;2025-06-29 03:14:39.461938;2025-06-29 03:15:27.866465;cartoes_credito_outros_produtos;ai;48.404527
91955526586a052e;1454;DÚVIDA SOBRE RESPOSTA;2025-06-29 03:15:27.866465;2025-06-29 03:22:06.083194;;human;398.216729
91955526586a052e;1455;ENTREGA DA SOLUÇÃO;2025-06-29 03:22:06.083194;2025-06-29 03:22:48.866066;cartoes_credito_outros_produtos;ai;42.782872
91955526586a052e;1456;CONFIRMAÇÃO DO USUÁRIO;2025-06-29 03:22:48.866066;2025-06-29 03:27:00.146664;;human;251.280598
91955526586a052e;1457;ENTREGA DA SOLUÇÃO;2025-06-29 03:27:00.146664;2025-06-29 03:27:52.142195;cartoes_credito_outros_produtos;ai;51.995531
91955526586a052e;1458;AGRADECIMENTO ESPONTÂNEO;2025-06-29 03:27:52.142195;2025-06-29 03:32:23.065150;;human;270.922955
91955526586a052e;1459;END-DIALOGUE-SYSTEM;2025-06-29 03:32:23.065150;2025-06-29 03:32:23.065150;;syst;0.0
92a6c7903c5c2b3a;1460;START-DIALOGUE-SYTEM;2025-07-11 22:23:24.745154;2025-07-11 22:23:24.745154;;syst;0.0
92a6c7903c5c2b3a;1461;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 22:23:24.745154;2025-07-11 22:23:25.745154;;ai;1.0
92a6c7903c5c2b3a;1462;RELATO DE FRAUDE;2025-07-11 22:23:25.745154;2025-07-11 22:24:51.209167;;human;85.464013
92a6c7903c5c2b3a;1463;ENTREGA DA SOLUÇÃO;2025-07-11 22:24:51.209167;2025-07-11 22:25:34.454514;cartoes_credito_outros_produtos;ai;43.245347
92a6c7903c5c2b3a;1464;URGÊNCIA COM LINGUAGEM AGRESSIVA;2025-07-11 22:25:34.454514;2025-07-11 22:26:54.108344;;human;79.65383
92a6c7903c5c2b3a;1465;RESPOSTA COM DADOS;2025-07-11 22:26:54.108344;2025-07-11 22:27:27.808895;cartoes_credito_outros_produtos;ai;33.700551
92a6c7903c5c2b3a;1466;URGÊNCIA COM LINGUAGEM AGRESSIVA;2025-07-11 22:27:27.808895;2025-07-11 22:29:02.052639;;human;94.243744
92a6c7903c5c2b3a;1467;END-DIALOGUE-SYSTEM;2025-07-11 22:29:02.052639;2025-07-11 22:29:02.052639;;syst;0.0
93b1ccf640b2ad7f;1468;START-DIALOGUE-SYTEM;2025-07-11 02:20:30.179804;2025-07-11 02:20:30.179804;;syst;0.0
93b1ccf640b2ad7f;1469;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 02:20:30.179804;2025-07-11 02:20:31.179804;;ai;1.0
93b1ccf640b2ad7f;1470;RELATO DE FRAUDE;2025-07-11 02:20:31.179804;2025-07-11 02:22:53.406291;;human;142.226487
93b1ccf640b2ad7f;1471;ENTREGA DA SOLUÇÃO;2025-07-11 02:22:53.406291;2025-07-11 02:23:35.253800;cartoes_credito_outros_produtos;ai;41.847509
